Frequency (Hz),Amplitude
1.499404491833030706e-01,2.639774236162139220e-04
1.532724591651542512e-01,2.669442860845485451e-04
1.566044691470054318e-01,2.651215939681843682e-04
1.599364791288566123e-01,2.663246993054712436e-04
1.632684891107077929e-01,2.686972527136002962e-04
1.666004990925589735e-01,2.676061489179907171e-04
1.699325090744101541e-01,2.696246004753067855e-04
1.732645190562613347e-01,2.706453716107959221e-04
1.765965290381125152e-01,2.737108097399912929e-04
1.799285390199636681e-01,2.750015797525044996e-04
1.832605490018148486e-01,2.780834683792039524e-04
1.865925589836660292e-01,2.840457481863384813e-04
1.899245689655172098e-01,2.844235043278462599e-04
1.932565789473683904e-01,2.845220356320691786e-04
1.965885889292195710e-01,2.836893523559882459e-04
1.999205989110707515e-01,2.852413051469423707e-04
2.032526088929219321e-01,2.846435017564541534e-04
2.065846188747731127e-01,2.870734845359442932e-04
2.099166288566242933e-01,2.920064803564408041e-04
2.132486388384754739e-01,2.918139497514246746e-04
2.165806488203266544e-01,2.958795726140904525e-04
2.199126588021778350e-01,2.944650102421684894e-04
2.232446687840290156e-01,3.006432581945949509e-04
2.265766787658801962e-01,3.018359019642638291e-04
2.299086887477313768e-01,3.070950223530308438e-04
2.332406987295825573e-01,3.070322770577496238e-04
2.365727087114337379e-01,3.097855605578058781e-04
2.399047186932849185e-01,3.112717415915036007e-04
2.432367286751360991e-01,3.117308316339896176e-04
2.465687386569872797e-01,3.181638080794511143e-04
2.499007486388384325e-01,3.221186035650083377e-04
2.532327586206896131e-01,3.235335414947329851e-04
2.565647686025407936e-01,3.295726985879409484e-04
2.598967785843919742e-01,3.305858560012284435e-04
2.632287885662431548e-01,3.344850012894002070e-04
2.665607985480943354e-01,3.403439479795312495e-04
2.698928085299455160e-01,3.387483973880040032e-04
2.732248185117966965e-01,3.431039660470181353e-04
2.765568284936478771e-01,3.452273752508723472e-04
2.798888384754990577e-01,3.487000482140686073e-04
2.832208484573502383e-01,3.518754480423421337e-04
2.865528584392014189e-01,3.560320799939008219e-04
2.898848684210525994e-01,3.568682418547587535e-04
2.932168784029037800e-01,3.642058988771961869e-04
2.965488883847549606e-01,3.701415606209168150e-04
2.998808983666061412e-01,3.745098590207657360e-04
3.032129083484573218e-01,3.803665255272059369e-04
3.065449183303085023e-01,3.821610539246293584e-04
3.098769283121596829e-01,3.877978198069371800e-04
3.132089382940108635e-01,3.934597954605944495e-04
3.165409482758620441e-01,3.999793124073598694e-04
3.198729582577132247e-01,4.058501834521993667e-04
3.232049682395644052e-01,4.081211783046701869e-04
3.265369782214155858e-01,4.152959313027347328e-04
3.298689882032667664e-01,4.259867800692873738e-04
3.332009981851179470e-01,4.308468599157271950e-04
3.365330081669691276e-01,4.400510316057094288e-04
3.398650181488203081e-01,4.463811103149206445e-04
3.431970281306714887e-01,4.487884495232760109e-04
3.465290381125226693e-01,4.599928186498170946e-04
3.498610480943738499e-01,4.672695033963515415e-04
3.531930580762250305e-01,4.749177806247465859e-04
3.565250680580761555e-01,4.796019416403286091e-04
3.598570780399273361e-01,4.950462773775644561e-04
3.631890880217785167e-01,5.036583195248586471e-04
3.665210980036296973e-01,5.174712670725874946e-04
3.698531079854808779e-01,5.246790342905216032e-04
3.731851179673320584e-01,5.387475307294496566e-04
3.765171279491832390e-01,5.453182784759363607e-04
3.798491379310344196e-01,5.638040327495279138e-04
3.831811479128856002e-01,5.697473856634466044e-04
3.865131578947367808e-01,5.855696709835804146e-04
3.898451678765879613e-01,6.037403991909134687e-04
3.931771778584391419e-01,6.181720791578766000e-04
3.965091878402903225e-01,6.346199365536456206e-04
3.998411978221415031e-01,6.514687825104389235e-04
4.031732078039926837e-01,6.733975576164300848e-04
4.065052177858438642e-01,6.951445372636202817e-04
4.098372277676950448e-01,7.124949650839765324e-04
4.131692377495462254e-01,7.356018297095821877e-04
4.165012477313974060e-01,7.586521601334179866e-04
4.198332577132485866e-01,7.828576046086048023e-04
4.231652676950997671e-01,8.156485590300537828e-04
4.264972776769509477e-01,8.469796842750714838e-04
4.298292876588021283e-01,8.809331353780603009e-04
4.331612976406533089e-01,9.144722074315252396e-04
4.364933076225044895e-01,9.653278988087073478e-04
4.398253176043556700e-01,1.004924467777455364e-03
4.431573275862068506e-01,1.052380644793589944e-03
4.464893375680580312e-01,1.105605984075619559e-03
4.498213475499092118e-01,1.167995947175454402e-03
4.531533575317603924e-01,1.238440703290017526e-03
4.564853675136115729e-01,1.306782629058302449e-03
4.598173774954627535e-01,1.399047049800007702e-03
4.631493874773139341e-01,1.503767661193221522e-03
4.664813974591651147e-01,1.628302587711215723e-03
4.698134074410162953e-01,1.772298501313431147e-03
4.731454174228674758e-01,1.939124828496110011e-03
4.764774274047186564e-01,2.134486483828437926e-03
4.798094373865698370e-01,2.397183322430269763e-03
4.831414473684210176e-01,2.714739667696089691e-03
4.864734573502721982e-01,3.127488232428692495e-03
4.898054673321233787e-01,3.732932673476912263e-03
4.931374773139745593e-01,4.633060687941036211e-03
4.964694872958257399e-01,6.110590864965006683e-03
4.998014972776768650e-01,9.030653003243030441e-03
5.031335072595281011e-01,1.652974390332041799e-02
5.064655172413792261e-01,1.013664177599617189e-01
5.097975272232304622e-01,2.194944257901649057e-02
5.131295372050815873e-01,1.196706072031409641e-02
5.164615471869328234e-01,6.614868593406365155e-03
5.197935571687839484e-01,4.899786549212107808e-03
5.231255671506351845e-01,3.907499339998359369e-03
5.264575771324863096e-01,3.250646897623211268e-03
5.297895871143375457e-01,2.757362027948271482e-03
5.331215970961886708e-01,2.382263452838689639e-03
5.364536070780399069e-01,2.100628708705168119e-03
5.397856170598910319e-01,1.892051210342164756e-03
5.431176270417422680e-01,1.701351168971102987e-03
5.464496370235933931e-01,1.558993947562741867e-03
5.497816470054446292e-01,1.435315155619579014e-03
5.531136569872957542e-01,1.329645378429627437e-03
5.564456669691469903e-01,1.240249365029751560e-03
5.597776769509981154e-01,1.155421086491241261e-03
5.631096869328493515e-01,1.085702158042270915e-03
5.664416969147004766e-01,1.023023444772910200e-03
5.697737068965516016e-01,9.675661505563692370e-04
5.731057168784028377e-01,9.136405671222987352e-04
5.764377268602539628e-01,8.705574496866028350e-04
5.797697368421051989e-01,8.264792394221772602e-04
5.831017468239563240e-01,7.880407960246137893e-04
5.864337568058075600e-01,7.563854654517767739e-04
5.897657667876586851e-01,7.192716073632445016e-04
5.930977767695099212e-01,6.930641944110521070e-04
5.964297867513610463e-01,6.653660589501699668e-04
5.997617967332122824e-01,6.421320781457185312e-04
6.030938067150634074e-01,6.160000514064832480e-04
6.064258166969146435e-01,5.942646790880047429e-04
6.097578266787657686e-01,5.725371287411449390e-04
6.130898366606170047e-01,5.484282309989328740e-04
6.164218466424681298e-01,5.347198390836800479e-04
6.197538566243193658e-01,5.197886520551341484e-04
6.230858666061704909e-01,5.061904549680980303e-04
6.264178765880217270e-01,4.932763174239769262e-04
6.297498865698728521e-01,4.742978691037587845e-04
6.330818965517240882e-01,4.625798991552150367e-04
6.364139065335752132e-01,4.466016399006447085e-04
6.397459165154264493e-01,4.363360014971073473e-04
6.430779264972775744e-01,4.264497473057049168e-04
6.464099364791288105e-01,4.146561014513086259e-04
6.497419464609799356e-01,4.058140716470103201e-04
6.530739564428311716e-01,3.926077587524378905e-04
6.564059664246822967e-01,3.851487322332581642e-04
6.597379764065335328e-01,3.736915077391602833e-04
6.630699863883846579e-01,3.656317448173701024e-04
6.664019963702358940e-01,3.616217377069692006e-04
6.697340063520870190e-01,3.486511494250460735e-04
6.730660163339382551e-01,3.393641887471787874e-04
6.763980263157893802e-01,3.321277370311061087e-04
6.797300362976406163e-01,3.253555834981593947e-04
6.830620462794917414e-01,3.204021863095061389e-04
6.863940562613429774e-01,3.177122817166183459e-04
6.897260662431941025e-01,3.053715137520299867e-04
6.930580762250453386e-01,3.021887223708030409e-04
6.963900862068964637e-01,2.972771583223600303e-04
6.997220961887476998e-01,2.891702149126719663e-04
7.030541061705988248e-01,2.853705130612705656e-04
7.063861161524500609e-01,2.795181941263339071e-04
7.097181261343011860e-01,2.733725602908171305e-04
7.130501361161523111e-01,2.691860749235741612e-04
7.163821460980035472e-01,2.614742508277727068e-04
7.197141560798546722e-01,2.604795844541454917e-04
7.230461660617059083e-01,2.556835418548142032e-04
7.263781760435570334e-01,2.501034023643429623e-04
7.297101860254082695e-01,2.501312231271141779e-04
7.330421960072593945e-01,2.418328922746715596e-04
7.363742059891106306e-01,2.393853253693798485e-04
7.397062159709617557e-01,2.317191115548320173e-04
7.430382259528129918e-01,2.332438144549413717e-04
7.463702359346641169e-01,2.243031554179702384e-04
7.497022459165153530e-01,2.226904833146044812e-04
7.530342558983664780e-01,2.205622744685753294e-04
7.563662658802177141e-01,2.160548976910041613e-04
7.596982758620688392e-01,2.130270940238238205e-04
7.630302858439200753e-01,2.107652613594161435e-04
7.663622958257712003e-01,2.098449254047638510e-04
7.696943058076224364e-01,2.064079814382227150e-04
7.730263157894735615e-01,2.013668715298087668e-04
7.763583257713247976e-01,2.021962461137156433e-04
7.796903357531759227e-01,1.945711013886331029e-04
7.830223457350271588e-01,1.932753634477441180e-04
7.863543557168782838e-01,1.912086739349006458e-04
7.896863656987295199e-01,1.903065971461425688e-04
7.930183756805806450e-01,1.842667760743892829e-04
7.963503856624318811e-01,1.819249290144242829e-04
7.996823956442830061e-01,1.794888608706562548e-04
8.030144056261342422e-01,1.771412368812600130e-04
8.063464156079853673e-01,1.764456150948184854e-04
8.096784255898366034e-01,1.720042559684052327e-04
8.130104355716877285e-01,1.734287083302020493e-04
8.163424455535389646e-01,1.725526997419207082e-04
8.196744555353900896e-01,1.685251204650883611e-04
8.230064655172413257e-01,1.657585780040784996e-04
8.263384754990924508e-01,1.670302895268036599e-04
8.296704854809436869e-01,1.625206567159561202e-04
8.330024954627948119e-01,1.586181834434584402e-04
8.363345054446460480e-01,1.600141629568588254e-04
8.396665154264971731e-01,1.551498688317645778e-04
8.429985254083484092e-01,1.543033670538600743e-04
8.463305353901995343e-01,1.529803579001846566e-04
8.496625453720507704e-01,1.536342414001978047e-04
8.529945553539018954e-01,1.536792238169428339e-04
8.563265653357530205e-01,1.504575931596434997e-04
8.596585753176042566e-01,1.443428258311723483e-04
8.629905852994553817e-01,1.457041149174474921e-04
8.663225952813066177e-01,1.430854651185096147e-04
8.696546052631577428e-01,1.449557872525990450e-04
8.729866152450089789e-01,1.407461957844822922e-04
8.763186252268601040e-01,1.397153111824845381e-04
8.796506352087113401e-01,1.371250846485009222e-04
8.829826451905624651e-01,1.367956082867915091e-04
8.863146551724137012e-01,1.355974505620130967e-04
8.896466651542648263e-01,1.360507327146051625e-04
8.929786751361160624e-01,1.315950473995569929e-04
8.963106851179671875e-01,1.332800520002089598e-04
8.996426950998184235e-01,1.297543747488319466e-04
9.029747050816695486e-01,1.302103579876767356e-04
9.063067150635207847e-01,1.279207178827314860e-04
9.096387250453719098e-01,1.278758299874340647e-04
9.129707350272231459e-01,1.279117104573626747e-04
9.163027450090742709e-01,1.260133340627703268e-04
9.196347549909255070e-01,1.242117776235029643e-04
9.229667649727766321e-01,1.263091607165517881e-04
9.262987749546278682e-01,1.206788446497948891e-04
9.296307849364789933e-01,1.205244719093899968e-04
9.329627949183302293e-01,1.196868693213517669e-04
