Frequency (Hz),Amplitude
2.365727087114337379e-01,2.226212352309605192e-04
2.399047186932849185e-01,2.264298152869918042e-04
2.432367286751360991e-01,2.301519201379192536e-04
2.465687386569872797e-01,2.297995141492452191e-04
2.499007486388384325e-01,2.331977642294438987e-04
2.532327586206896131e-01,2.308280604376765170e-04
2.565647686025407936e-01,2.356014554240641254e-04
2.598967785843919742e-01,2.346057755729168235e-04
2.632287885662431548e-01,2.377813514470660081e-04
2.665607985480943354e-01,2.418766182217759093e-04
2.698928085299455160e-01,2.420541661930832044e-04
2.732248185117966965e-01,2.469140724665194807e-04
2.765568284936478771e-01,2.484082247620973726e-04
2.798888384754990577e-01,2.526850096336331897e-04
2.832208484573502383e-01,2.511266691029116478e-04
2.865528584392014189e-01,2.597899934853248392e-04
2.898848684210525994e-01,2.602014457907461122e-04
2.932168784029037800e-01,2.636339489131424947e-04
2.965488883847549606e-01,2.662152819963623353e-04
2.998808983666061412e-01,2.693387571257137834e-04
3.032129083484573218e-01,2.731959895609719583e-04
3.065449183303085023e-01,2.716519469547813855e-04
3.098769283121596829e-01,2.772867453475218354e-04
3.132089382940108635e-01,2.815366904792947623e-04
3.165409482758620441e-01,2.876761694709863452e-04
3.198729582577132247e-01,2.890263108592419465e-04
3.232049682395644052e-01,2.924767125255485554e-04
3.265369782214155858e-01,3.014097481372414889e-04
3.298689882032667664e-01,3.040679202245364244e-04
3.332009981851179470e-01,3.073030589032356777e-04
3.365330081669691276e-01,3.132264766960844065e-04
3.398650181488203081e-01,3.145888526670772211e-04
3.431970281306714887e-01,3.203024901011027785e-04
3.465290381125226693e-01,3.259146015277197351e-04
3.498610480943738499e-01,3.341466041729776069e-04
3.531930580762250305e-01,3.383875691136537162e-04
3.565250680580761555e-01,3.416197970288890515e-04
3.598570780399273361e-01,3.483042426749992544e-04
3.631890880217785167e-01,3.520307531752445867e-04
3.665210980036296973e-01,3.631734830600555526e-04
3.698531079854808779e-01,3.684402537418178568e-04
3.731851179673320584e-01,3.740230216072353898e-04
3.765171279491832390e-01,3.862654645167453295e-04
3.798491379310344196e-01,3.825194438589846701e-04
3.831811479128856002e-01,3.951518604200871736e-04
3.865131578947367808e-01,4.002923727437877215e-04
3.898451678765879613e-01,4.061345102088031555e-04
3.931771778584391419e-01,4.247254769555849820e-04
3.965091878402903225e-01,4.307727242584850555e-04
3.998411978221415031e-01,4.422892314831485742e-04
4.031732078039926837e-01,4.472048674793976508e-04
4.065052177858438642e-01,4.597514714690190412e-04
4.098372277676950448e-01,4.715622018660932000e-04
4.131692377495462254e-01,4.821067305748262706e-04
4.165012477313974060e-01,4.954002068417981451e-04
4.198332577132485866e-01,5.093511485292844757e-04
4.231652676950997671e-01,5.277181342905299137e-04
4.264972776769509477e-01,5.384989725283500540e-04
4.298292876588021283e-01,5.586211185199690434e-04
4.331612976406533089e-01,5.777395519477262044e-04
4.364933076225044895e-01,5.904404547696275735e-04
4.398253176043556700e-01,6.076016537342045047e-04
4.431573275862068506e-01,6.364750028163148428e-04
4.464893375680580312e-01,6.580104268037065230e-04
4.498213475499092118e-01,6.885243588485886850e-04
4.531533575317603924e-01,7.073781193980917172e-04
4.564853675136115729e-01,7.376831618822546083e-04
4.598173774954627535e-01,7.732489388560722385e-04
4.631493874773139341e-01,8.117369487279694172e-04
4.664813974591651147e-01,8.290879802125756572e-04
4.698134074410162953e-01,8.770346628750257632e-04
4.731454174228674758e-01,9.207501870050930704e-04
