Frequency (Hz),Amplitude
3.034883060853769132e-01,3.514786489978935242e-04
3.068233424159854672e-01,3.564535471443810283e-04
3.101583787465939657e-01,3.582994613337127333e-04
3.134934150772025196e-01,3.615703492760997647e-04
3.168284514078110736e-01,3.656744896850893756e-04
3.201634877384196276e-01,3.710352949649191085e-04
3.234985240690281261e-01,3.735116923930734676e-04
3.268335603996366800e-01,3.829968916060767065e-04
3.301685967302452340e-01,3.878724873884586825e-04
3.335036330608537325e-01,3.945245904530083648e-04
3.368386693914622865e-01,3.979523615388715139e-04
3.401737057220708405e-01,4.050974297982108977e-04
3.435087420526793389e-01,4.091064075242931836e-04
3.468437783832878929e-01,4.117593897083728170e-04
3.501788147138964469e-01,4.209953346202927006e-04
3.535138510445050009e-01,4.238282126606347159e-04
3.568488873751134993e-01,4.326914276475163248e-04
3.601839237057220533e-01,4.396895423126929601e-04
3.635189600363306073e-01,4.476125055521498492e-04
3.668539963669391057e-01,4.522742449596610218e-04
3.701890326975476597e-01,4.605860049197943603e-04
3.735240690281562137e-01,4.741507767191994885e-04
3.768591053587647122e-01,4.812932743780362838e-04
3.801941416893732661e-01,4.879073968063256340e-04
3.835291780199818201e-01,5.001078581698557759e-04
3.868642143505903741e-01,5.081491879361025015e-04
3.901992506811988726e-01,5.200908798439263020e-04
3.935342870118074265e-01,5.284551670871897276e-04
3.968693233424159805e-01,5.428676101580269054e-04
4.002043596730244790e-01,5.584239848454647858e-04
4.035393960036330330e-01,5.652524675210612816e-04
4.068744323342415870e-01,5.809622719542677791e-04
4.102094686648500854e-01,5.950017583204648573e-04
4.135445049954586394e-01,6.095352771940666615e-04
4.168795413260671934e-01,6.275305411607734777e-04
4.202145776566757474e-01,6.415114684308408739e-04
4.235496139872842458e-01,6.598176438332773158e-04
4.268846503178927998e-01,6.749405543649509296e-04
4.302196866485013538e-01,6.972281822603104001e-04
4.335547229791098522e-01,7.168579996258431447e-04
4.368897593097184062e-01,7.379950306496701638e-04
4.402247956403269602e-01,7.635992322002732287e-04
4.435598319709355142e-01,7.915916858153437688e-04
4.468948683015440126e-01,8.216650933632903666e-04
4.502299046321525666e-01,8.516969310493860109e-04
4.535649409627611206e-01,8.819305077615422926e-04
4.568999772933696191e-01,9.198137640506361384e-04
4.602350136239781730e-01,9.607752491856651330e-04
4.635700499545867270e-01,1.005366035763389154e-03
4.669050862851952255e-01,1.051873008123782507e-03
4.702401226158037795e-01,1.102396599142394830e-03
4.735751589464123334e-01,1.161537079467779825e-03
4.769101952770208874e-01,1.218202248462033977e-03
4.802452316076293859e-01,1.312929199745886504e-03
4.835802679382379399e-01,1.399656754789315675e-03
4.869153042688464939e-01,1.488067511175937552e-03
4.902503405994549923e-01,1.598628484228224733e-03
4.935853769300635463e-01,1.730036618599611106e-03
4.969204132606721003e-01,1.876938710858655447e-03
5.002554495912806543e-01,2.064673963694961447e-03
5.035904859218891527e-01,2.350363617288611998e-03
5.069255222524976512e-01,5.588435647310091917e-03
5.102605585831062607e-01,3.830285541533176921e-03
5.135955949137147591e-01,3.896958513072924270e-03
5.169306312443232576e-01,4.628064596227151294e-03
5.202656675749318671e-01,5.843951990527434387e-03
5.236007039055403656e-01,8.109925433080176355e-03
5.269357402361489751e-01,1.340555394731119364e-02
5.302707765667574735e-01,3.920369453508055352e-02
5.336058128973659720e-01,4.113810653194366340e-02
5.369408492279745815e-01,1.327567733969090696e-02
5.402758855585830799e-01,7.963255232628070265e-03
5.436109218891915784e-01,5.660802359922186174e-03
5.469459582198001879e-01,4.392270676507426669e-03
5.502809945504086864e-01,3.593266200501206691e-03
5.536160308810171848e-01,3.042130487454850450e-03
5.569510672116257943e-01,2.677277342844848907e-03
5.602861035422342928e-01,2.298231242598928331e-03
5.636211398728427913e-01,2.035895765587525906e-03
5.669561762034514008e-01,1.837658384638755568e-03
5.702912125340598992e-01,1.671804737200804566e-03
5.736262488646683977e-01,1.534727140766211891e-03
5.769612851952770072e-01,1.418978279114523370e-03
5.802963215258855056e-01,1.321871536259013828e-03
5.836313578564941151e-01,1.236569934042845969e-03
5.869663941871026136e-01,1.147413878455882594e-03
5.903014305177111121e-01,1.088257207995748472e-03
5.936364668483197216e-01,1.021813188260754747e-03
5.969715031789282200e-01,9.689384007903845217e-04
6.003065395095367185e-01,9.231555062983233008e-04
6.036415758401453280e-01,8.766746905286433014e-04
6.069766121707538264e-01,8.357842223122575846e-04
6.103116485013623249e-01,7.980170321160835962e-04
6.136466848319709344e-01,7.648416025656415256e-04
6.169817211625794329e-01,7.380235590760752347e-04
6.203167574931879313e-01,7.051987962358023145e-04
6.236517938237965408e-01,6.739551242665440568e-04
6.269868301544050393e-01,6.481364803805025237e-04
6.303218664850135378e-01,6.248984749210346069e-04
6.336569028156221473e-01,6.065639445207061812e-04
6.369919391462306457e-01,5.873627205214426586e-04
6.403269754768392552e-01,5.651410301119595995e-04
