Frequency (Hz),Amplitude
0.000000000000000000e+00,1.428107730706244284e-02
3.332009981851179279e-03,2.400164305582334217e-04
6.664019963702358558e-03,2.172662790595917626e-04
9.996029945553538271e-03,2.083298817052117887e-04
1.332803992740471712e-02,2.030042673194878446e-04
1.666004990925589596e-02,1.988813537816851629e-04
1.999205989110707654e-02,2.037424126308866009e-04
2.332406987295825365e-02,2.076037275372671367e-04
2.665607985480943423e-02,1.520349852739350048e-04
2.998808983666061481e-02,1.683638289220395297e-04
3.332009981851179192e-02,1.720955251501267652e-04
3.665210980036297250e-02,1.682607198651190033e-04
3.998411978221415308e-02,1.751368725763577112e-04
4.331612976406533366e-02,1.778838960014557738e-04
4.664813974591650730e-02,1.850760896435520500e-04
4.998014972776768788e-02,1.751546754904443519e-04
5.331215970961886846e-02,1.640570597743773202e-04
5.664416969147004904e-02,1.766053287404927344e-04
5.997617967332122962e-02,1.771472566001326113e-04
6.330818965517240327e-02,1.742759145816340260e-04
6.664019963702358385e-02,1.740059786330157147e-04
6.997220961887476443e-02,1.689654712097086824e-04
7.330421960072594501e-02,1.743209557828959415e-04
7.663622958257712559e-02,1.713855092240733086e-04
7.996823956442830617e-02,1.773955069758797391e-04
8.330024954627948675e-02,1.744498334386845179e-04
8.663225952813066733e-02,1.748275871078224669e-04
8.996426950998183403e-02,1.762513143884683468e-04
9.329627949183301461e-02,1.771632161936272478e-04
9.662828947368419519e-02,1.731648747204450405e-04
9.996029945553537577e-02,1.752187218386829176e-04
1.032923094373865563e-01,1.770188187474402389e-04
1.066243194192377369e-01,1.822388005768612457e-04
1.099563294010889175e-01,1.763374551058016933e-04
1.132883393829400981e-01,1.777435270380611516e-04
1.166203493647912787e-01,1.744770889061473401e-04
1.199523593466424592e-01,1.811882261073380265e-04
1.232843693284936398e-01,1.803472863744173707e-04
1.266163793103448065e-01,1.832850319811040894e-04
1.299483892921959871e-01,1.849927776027884276e-04
1.332803992740471677e-01,1.815324528756530852e-04
1.366124092558983483e-01,1.848105736613001450e-04
1.399444192377495289e-01,1.827509885881161236e-04
1.432764292196007094e-01,1.845728829132454519e-04
1.466084392014518900e-01,1.820681223740469503e-04
1.499404491833030706e-01,1.870731086167059642e-04
1.532724591651542512e-01,1.860408124688979871e-04
1.566044691470054318e-01,1.884877742716423111e-04
1.599364791288566123e-01,1.856131931677078490e-04
1.632684891107077929e-01,1.866823391564030479e-04
1.666004990925589735e-01,1.891346093834320977e-04
1.699325090744101541e-01,1.911628271559453378e-04
1.732645190562613347e-01,1.915494871445519703e-04
1.765965290381125152e-01,1.927995147697839909e-04
1.799285390199636681e-01,1.933253862879875419e-04
1.832605490018148486e-01,1.970881433074515930e-04
1.865925589836660292e-01,1.979672171244009616e-04
1.899245689655172098e-01,1.961817536868078941e-04
1.932565789473683904e-01,1.976442200030317634e-04
1.965885889292195710e-01,2.023735754663763694e-04
1.999205989110707515e-01,2.049781652228921999e-04
2.032526088929219321e-01,2.035631768237359672e-04
2.065846188747731127e-01,2.044508053112624273e-04
2.099166288566242933e-01,2.079311257564278256e-04
2.132486388384754739e-01,2.114363588998879580e-04
2.165806488203266544e-01,2.101137911893982571e-04
2.199126588021778350e-01,2.141965595788162743e-04
2.232446687840290156e-01,2.115725724151252412e-04
2.265766787658801962e-01,2.137626588529875117e-04
2.299086887477313768e-01,2.183695383648123073e-04
2.332406987295825573e-01,2.178926724989156520e-04
2.365727087114337379e-01,2.188251706883200789e-04
2.399047186932849185e-01,2.215512345466718051e-04
2.432367286751360991e-01,2.231980738226700906e-04
2.465687386569872797e-01,2.278404958062775314e-04
2.499007486388384325e-01,2.248266966265301888e-04
2.532327586206896131e-01,2.286391725734500955e-04
2.565647686025407936e-01,2.307610788232297716e-04
2.598967785843919742e-01,2.315328835541147245e-04
2.632287885662431548e-01,2.365347792350567656e-04
2.665607985480943354e-01,2.413442813826582477e-04
2.698928085299455160e-01,2.412401836998998429e-04
2.732248185117966965e-01,2.441603654143271540e-04
2.765568284936478771e-01,2.496923701416502205e-04
2.798888384754990577e-01,2.503300936339638064e-04
2.832208484573502383e-01,2.517076190183627129e-04
2.865528584392014189e-01,2.536658482932051891e-04
2.898848684210525994e-01,2.597712018495623503e-04
2.932168784029037800e-01,2.605010801771099108e-04
2.965488883847549606e-01,2.631417597532224048e-04
2.998808983666061412e-01,2.642224694871848521e-04
3.032129083484573218e-01,2.709378484074922207e-04
3.065449183303085023e-01,2.762561768787192510e-04
3.098769283121596829e-01,2.770201615983360044e-04
3.132089382940108635e-01,2.800623656598389181e-04
3.165409482758620441e-01,2.826247520401398887e-04
3.198729582577132247e-01,2.857524992798220870e-04
3.232049682395644052e-01,2.934832704663928619e-04
3.265369782214155858e-01,2.950199249550226649e-04
3.298689882032667664e-01,3.014288657664558830e-04
3.332009981851179470e-01,3.050000967658115505e-04
3.365330081669691276e-01,3.102697425399190446e-04
3.398650181488203081e-01,3.139209527059502389e-04
3.431970281306714887e-01,3.150046291231057920e-04
3.465290381125226693e-01,3.266640328235340942e-04
3.498610480943738499e-01,3.301143793975098322e-04
3.531930580762250305e-01,3.358463823346991071e-04
3.565250680580761555e-01,3.402510004815599608e-04
3.598570780399273361e-01,3.416180481108384683e-04
3.631890880217785167e-01,3.493744616855217963e-04
3.665210980036296973e-01,3.531797974780010222e-04
3.698531079854808779e-01,3.645079804167194060e-04
3.731851179673320584e-01,3.707753039488313816e-04
3.765171279491832390e-01,3.813800692678928649e-04
3.798491379310344196e-01,3.888968835693292587e-04
3.831811479128856002e-01,3.938382053593087470e-04
3.865131578947367808e-01,4.031168877191430616e-04
3.898451678765879613e-01,4.148008313390634527e-04
3.931771778584391419e-01,4.214478731393725766e-04
3.965091878402903225e-01,4.326497000559677958e-04
3.998411978221415031e-01,4.429855643489522964e-04
4.031732078039926837e-01,4.524229872656911414e-04
4.065052177858438642e-01,4.623420333320923210e-04
4.098372277676950448e-01,4.710848454211522245e-04
4.131692377495462254e-01,4.870438543456256496e-04
4.165012477313974060e-01,5.009524342035008831e-04
4.198332577132485866e-01,5.171767484915227187e-04
4.231652676950997671e-01,5.289326406471588820e-04
4.264972776769509477e-01,5.399534468158985424e-04
4.298292876588021283e-01,5.633755507797195408e-04
4.331612976406533089e-01,5.830542488068152706e-04
4.364933076225044895e-01,6.027617394018501291e-04
4.398253176043556700e-01,6.234934566064977580e-04
4.431573275862068506e-01,6.387157981645278379e-04
4.464893375680580312e-01,6.686392884146908451e-04
4.498213475499092118e-01,6.947435331865813111e-04
4.531533575317603924e-01,7.243373866579051572e-04
4.564853675136115729e-01,7.534546288301445039e-04
4.598173774954627535e-01,7.885359990834281147e-04
4.631493874773139341e-01,8.215188137339749820e-04
4.664813974591651147e-01,8.714664105618886254e-04
4.698134074410162953e-01,9.086785260906050021e-04
4.731454174228674758e-01,9.625605015150217854e-04
4.764774274047186564e-01,1.017503337485520546e-03
4.798094373865698370e-01,1.093857774712413090e-03
4.831414473684210176e-01,1.172089526825311531e-03
4.864734573502721982e-01,1.253035024343660334e-03
4.898054673321233787e-01,1.334650578588408030e-03
4.931374773139745593e-01,1.457598358154305745e-03
4.964694872958257399e-01,1.618184816071197539e-03
4.998014972776768650e-01,1.839324626511418519e-03
5.031335072595281011e-01,2.327762686941276145e-03
5.064655172413792261e-01,6.461739097275693774e-03
5.097975272232304622e-01,4.415751095015826681e-03
5.131295372050815873e-01,3.460797743505421558e-03
5.164615471869328234e-01,3.869962685245547165e-03
5.197935571687839484e-01,4.782767131451309307e-03
5.231255671506351845e-01,6.498101743072397934e-03
5.264575771324863096e-01,1.032856397081138855e-02
5.297895871143375457e-01,2.595302560974380862e-02
5.331215970961886708e-01,4.947568255488633826e-02
5.364536070780399069e-01,1.245289643067237946e-02
5.397856170598910319e-01,7.156587032766261770e-03
5.431176270417422680e-01,5.030071371062762656e-03
5.464496370235933931e-01,3.865468906082403927e-03
5.497816470054446292e-01,3.150236009173513346e-03
5.531136569872957542e-01,2.647422954135216985e-03
5.564456669691469903e-01,2.332911660542356068e-03
5.597776769509981154e-01,1.976883485675625177e-03
5.631096869328493515e-01,1.765954163457916608e-03
5.664416969147004766e-01,1.594085677864833786e-03
5.697737068965516016e-01,1.454558945107279873e-03
5.731057168784028377e-01,1.335933170718023788e-03
5.764377268602539628e-01,1.245051469138290122e-03
5.797697368421051989e-01,1.153848038676092563e-03
5.831017468239563240e-01,1.072155729553443248e-03
5.864337568058075600e-01,1.005964226769588601e-03
5.897657667876586851e-01,9.491190843215852003e-04
5.930977767695099212e-01,8.990141986842179042e-04
5.964297867513610463e-01,8.588696970810571086e-04
5.997617967332122824e-01,8.081450022987590786e-04
6.030938067150634074e-01,7.715341781183791391e-04
6.064258166969146435e-01,7.401016359434269953e-04
6.097578266787657686e-01,7.051595019910702556e-04
6.130898366606170047e-01,6.677579917681149497e-04
6.164218466424681298e-01,6.470968563588246720e-04
6.197538566243193658e-01,6.194397739456863504e-04
6.230858666061704909e-01,5.989845576817068003e-04
6.264178765880217270e-01,5.803685267476174723e-04
6.297498865698728521e-01,5.555741887803644728e-04
6.330818965517240882e-01,5.358252088513601160e-04
6.364139065335752132e-01,5.152631179534917713e-04
6.397459165154264493e-01,5.026316258140877454e-04
6.430779264972775744e-01,4.918866072633232582e-04
