Time (s), Voltage 0 (V),Voltage 1 (V), Scan rate used is 235 Hz
0.000000000000000000e+00,-1.005859375000000000e-01,-5.859375000000000000e-03
4.255469923805919354e-03,-1.015625000000000000e-01,-5.859375000000000000e-03
8.510939847611838707e-03,-1.015625000000000000e-01,-5.371093750000000000e-03
1.276640977141775893e-02,-1.010742187500000000e-01,-5.859375000000000000e-03
1.702187969522367741e-02,-1.015625000000000000e-01,-5.859375000000000000e-03
2.127734961902959590e-02,-1.010742187500000000e-01,-5.859375000000000000e-03
2.553281954283551786e-02,-1.015625000000000000e-01,-5.859375000000000000e-03
2.978828946664143634e-02,-1.010742187500000000e-01,-5.859375000000000000e-03
3.404375939044735483e-02,-1.015625000000000000e-01,-5.859375000000000000e-03
3.829922931425327332e-02,-1.015625000000000000e-01,-5.859375000000000000e-03
4.255469923805919180e-02,-1.010742187500000000e-01,-5.859375000000000000e-03
4.681016916186511029e-02,-1.005859375000000000e-01,-5.371093750000000000e-03
5.106563908567103571e-02,-1.010742187500000000e-01,-5.859375000000000000e-03
5.532110900947695420e-02,-1.010742187500000000e-01,-5.859375000000000000e-03
5.957657893328287269e-02,-1.005859375000000000e-01,-5.859375000000000000e-03
6.383204885708879117e-02,-1.010742187500000000e-01,-5.371093750000000000e-03
6.808751878089470966e-02,-1.010742187500000000e-01,-5.859375000000000000e-03
7.234298870470062814e-02,-1.010742187500000000e-01,-5.859375000000000000e-03
7.659845862850654663e-02,-1.010742187500000000e-01,-5.859375000000000000e-03
8.085392855231246512e-02,-1.010742187500000000e-01,-5.859375000000000000e-03
8.510939847611838360e-02,-1.015625000000000000e-01,-5.859375000000000000e-03
8.936486839992430209e-02,-1.020507812500000000e-01,-5.371093750000000000e-03
9.362033832373022058e-02,-1.015625000000000000e-01,-5.859375000000000000e-03
9.787580824753613906e-02,-1.020507812500000000e-01,-5.859375000000000000e-03
1.021312781713420714e-01,-1.010742187500000000e-01,-5.859375000000000000e-03
1.063867480951479899e-01,-1.010742187500000000e-01,-5.859375000000000000e-03
1.106422180189539084e-01,-1.010742187500000000e-01,-5.859375000000000000e-03
1.148976879427598269e-01,-1.005859375000000000e-01,-5.859375000000000000e-03
1.191531578665657454e-01,-1.005859375000000000e-01,-5.859375000000000000e-03
1.234086277903716639e-01,-1.005859375000000000e-01,-5.859375000000000000e-03
1.276640977141775823e-01,-1.005859375000000000e-01,-5.859375000000000000e-03
1.319195676379834870e-01,-1.005859375000000000e-01,-5.859375000000000000e-03
1.361750375617894193e-01,-1.005859375000000000e-01,-5.859375000000000000e-03
1.404305074855953517e-01,-1.000976562500000000e-01,-5.371093750000000000e-03
1.446859774094012563e-01,-1.005859375000000000e-01,-5.371093750000000000e-03
1.489414473332071887e-01,-1.010742187500000000e-01,-5.859375000000000000e-03
1.531969172570130933e-01,-1.005859375000000000e-01,-6.347656250000000000e-03
1.574523871808190256e-01,-1.005859375000000000e-01,-5.859375000000000000e-03
1.617078571046249302e-01,-1.000976562500000000e-01,-5.859375000000000000e-03
1.659633270284308626e-01,-1.005859375000000000e-01,-5.371093750000000000e-03
1.702187969522367672e-01,-1.005859375000000000e-01,-5.859375000000000000e-03
1.744742668760426996e-01,-1.000976562500000000e-01,-5.371093750000000000e-03
1.787297367998486042e-01,-1.000976562500000000e-01,-5.859375000000000000e-03
1.829852067236545365e-01,-9.960937500000000000e-02,-5.371093750000000000e-03
1.872406766474604412e-01,-1.000976562500000000e-01,-5.859375000000000000e-03
1.914961465712663735e-01,-9.960937500000000000e-02,-5.859375000000000000e-03
1.957516164950722781e-01,-1.000976562500000000e-01,-5.859375000000000000e-03
2.000070864188782105e-01,-9.912109375000000000e-02,-5.859375000000000000e-03
2.042625563426841429e-01,-9.863281250000000000e-02,-5.859375000000000000e-03
2.085180262664900475e-01,-9.814453125000000000e-02,-5.859375000000000000e-03
2.127734961902959798e-01,-9.667968750000000000e-02,-5.859375000000000000e-03
2.170289661141018844e-01,-9.570312500000000000e-02,-5.859375000000000000e-03
2.212844360379078168e-01,-9.619140625000000000e-02,-5.371093750000000000e-03
2.255399059617137214e-01,-9.521484375000000000e-02,-5.859375000000000000e-03
2.297953758855196538e-01,-9.521484375000000000e-02,-6.347656250000000000e-03
2.340508458093255584e-01,-9.521484375000000000e-02,-5.859375000000000000e-03
2.383063157331314907e-01,-9.472656250000000000e-02,-5.859375000000000000e-03
2.425617856569373954e-01,-9.423828125000000000e-02,-5.371093750000000000e-03
2.468172555807433277e-01,-9.375000000000000000e-02,-5.859375000000000000e-03
2.510727255045492323e-01,-9.277343750000000000e-02,-5.859375000000000000e-03
2.553281954283551647e-01,-9.277343750000000000e-02,-5.859375000000000000e-03
2.595836653521610971e-01,-9.179687500000000000e-02,-5.859375000000000000e-03
2.638391352759669739e-01,-8.984375000000000000e-02,-5.371093750000000000e-03
2.680946051997729063e-01,-8.984375000000000000e-02,-6.347656250000000000e-03
2.723500751235788386e-01,-8.886718750000000000e-02,-5.859375000000000000e-03
2.766055450473847710e-01,-8.886718750000000000e-02,-5.371093750000000000e-03
2.808610149711907034e-01,-8.740234375000000000e-02,-5.371093750000000000e-03
2.851164848949965802e-01,-8.691406250000000000e-02,-5.859375000000000000e-03
2.893719548188025126e-01,-8.593750000000000000e-02,-5.859375000000000000e-03
2.936274247426084449e-01,-8.496093750000000000e-02,-5.859375000000000000e-03
2.978828946664143773e-01,-8.398437500000000000e-02,-5.859375000000000000e-03
3.021383645902202542e-01,-8.251953125000000000e-02,-5.859375000000000000e-03
