Frequency (Hz),Amplitude
1.865925589836660292e-01,4.512070653512635225e-05
1.899245689655172098e-01,3.981425485599237739e-05
1.932565789473683904e-01,3.967434078692695740e-05
1.965885889292195710e-01,4.353930798860084091e-05
1.999205989110707515e-01,4.179636317827325304e-05
2.032526088929219321e-01,4.661215967719686658e-05
2.065846188747731127e-01,4.187784974574977690e-05
2.099166288566242933e-01,4.353289547367602077e-05
2.132486388384754739e-01,4.450510062775211106e-05
2.165806488203266544e-01,4.634458077419405865e-05
2.199126588021778350e-01,4.533572802219135205e-05
2.232446687840290156e-01,4.553768533994609059e-05
2.265766787658801962e-01,4.548113305970525612e-05
2.299086887477313768e-01,4.825622391187288243e-05
2.332406987295825573e-01,5.163632147251828139e-05
2.365727087114337379e-01,4.854929367505520660e-05
2.399047186932849185e-01,5.038192980270258912e-05
2.432367286751360991e-01,4.929684562435784673e-05
2.465687386569872797e-01,5.089503896332284974e-05
2.499007486388384325e-01,4.911397783569102171e-05
2.532327586206896131e-01,5.041717920436655120e-05
2.565647686025407936e-01,5.191425091085206380e-05
2.598967785843919742e-01,5.352716395481550135e-05
2.632287885662431548e-01,5.242676926710786845e-05
2.665607985480943354e-01,5.366566420397278264e-05
2.698928085299455160e-01,5.681536543818483027e-05
2.732248185117966965e-01,5.341721059796526196e-05
2.765568284936478771e-01,5.460836711036308743e-05
2.798888384754990577e-01,5.892855152961831038e-05
2.832208484573502383e-01,6.124894449027440911e-05
2.865528584392014189e-01,5.601884993218472265e-05
2.898848684210525994e-01,5.697285685121865638e-05
2.932168784029037800e-01,6.011159774819299184e-05
2.965488883847549606e-01,6.267249083080042756e-05
2.998808983666061412e-01,6.001013790069444060e-05
3.032129083484573218e-01,6.160638243544887510e-05
3.065449183303085023e-01,6.226792400353036512e-05
3.098769283121596829e-01,6.475596650609278225e-05
3.132089382940108635e-01,6.408401674132655119e-05
3.165409482758620441e-01,7.224561738612313838e-05
3.198729582577132247e-01,6.619224590749029930e-05
3.232049682395644052e-01,7.334425619574485677e-05
3.265369782214155858e-01,7.077492239762340738e-05
3.298689882032667664e-01,7.560479691202993979e-05
3.332009981851179470e-01,7.707696354775794454e-05
3.365330081669691276e-01,8.155553556943817789e-05
3.398650181488203081e-01,7.509358774025852847e-05
3.431970281306714887e-01,8.536024019130186171e-05
3.465290381125226693e-01,7.997262345899576008e-05
3.498610480943738499e-01,8.634070169488685059e-05
3.531930580762250305e-01,8.279474660590454887e-05
3.565250680580761555e-01,9.124425798126190490e-05
3.598570780399273361e-01,8.605446064864910800e-05
3.631890880217785167e-01,9.793113581919418351e-05
3.665210980036296973e-01,9.160539354071061356e-05
3.698531079854808779e-01,1.053492005734898887e-04
3.731851179673320584e-01,1.009753090891471412e-04
3.765171279491832390e-01,1.025817861232110415e-04
3.798491379310344196e-01,1.060733069504937623e-04
3.831811479128856002e-01,1.076768086613859722e-04
3.865131578947367808e-01,1.163538049369120621e-04
3.898451678765879613e-01,1.102911518346545955e-04
3.931771778584391419e-01,1.254801312273630398e-04
3.965091878402903225e-01,1.172253974784450044e-04
3.998411978221415031e-01,1.351482198559742745e-04
4.031732078039926837e-01,1.254796546771904254e-04
4.065052177858438642e-01,1.487685118180796134e-04
4.098372277676950448e-01,1.333642163151732855e-04
4.131692377495462254e-01,1.651742979449038573e-04
4.165012477313974060e-01,1.385782048771735627e-04
4.198332577132485866e-01,1.739936527231536565e-04
4.231652676950997671e-01,1.539542588538560849e-04
4.264972776769509477e-01,1.867668525690520528e-04
4.298292876588021283e-01,1.694802157947336552e-04
4.331612976406533089e-01,2.027039864923648339e-04
4.364933076225044895e-01,1.910712766552393404e-04
4.398253176043556700e-01,2.195410005747161280e-04
4.431573275862068506e-01,2.202025457338161189e-04
4.464893375680580312e-01,2.535404225685622425e-04
4.498213475499092118e-01,2.593551562389305519e-04
4.531533575317603924e-01,2.921031900191153972e-04
4.564853675136115729e-01,2.949316941549886021e-04
4.598173774954627535e-01,3.352808632784427920e-04
4.631493874773139341e-01,3.414621848715628329e-04
4.664813974591651147e-01,3.751033027414423242e-04
4.698134074410162953e-01,4.220998880238353997e-04
4.731454174228674758e-01,4.654988082264752830e-04
4.764774274047186564e-01,5.289826811379203702e-04
4.798094373865698370e-01,6.133749333797434760e-04
4.831414473684210176e-01,7.248478196993253780e-04
4.864734573502721982e-01,8.730591823616658384e-04
4.898054673321233787e-01,1.047592038040030078e-03
4.931374773139745593e-01,1.401980352701508344e-03
4.964694872958257399e-01,1.876665601137282331e-03
4.998014972776768650e-01,2.955120899140869280e-03
5.031335072595281011e-01,6.072093211127278616e-03
5.064655172413792261e-01,3.380273021536053801e-02
